Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000931204,2022-10-14 21:34:33,Monica Fowler,"['Spinach', 'BBQ Sauce', 'Pancake Mix', 'Syrup', 'Bread']",1,15.5,Credit Card,New York,Pharmacy,True,Senior Citizen,Fall,Discount on Selected Items
1000023682,2020-07-22 09:56:02,Kayla Landry,['Chicken'],7,95.95,Cash,Atlanta,Warehouse Club,True,Retiree,Spring,BOGO (Buy One Get One)
1000848533,2023-11-10 17:03:09,Nancy Roberts,"['Broom', 'Salmon', 'Soda', 'Lawn Mower', 'Baby Wipes']",7,54.63,Debit Card,Atlanta,Warehouse Club,False,Young Adult,Winter,
1000751501,2020-09-10 05:18:19,Christina Baker,"['Laundry Detergent', 'Water', 'Chips', 'Syrup', 'Tea']",7,25.74,Credit Card,Houston,Pharmacy,False,Retiree,Summer,BOGO (Buy One Get One)
1000481859,2023-04-30 11:35:58,Nathan Curtis,"['Soda', 'Honey', 'Onions']",6,22.1,Credit Card,Boston,Pharmacy,True,Young Adult,Summer,
1000023951,2021-02-27 23:21:05,Matthew Bender,"['Water', 'Eggs', 'Paper Towels', 'Insect Repellent', 'Toothbrush']",8,92.17,Debit Card,Seattle,Warehouse Club,False,Student,Winter,Discount on Selected Items
1000378208,2023-11-07 05:21:50,Claudia Anderson,"['Razors', 'Toothpaste', 'Deodorant']",1,98.11,Cash,Dallas,Pharmacy,True,Young Adult,Spring,
1000868697,2021-05-04 21:27:15,Jeffrey Conner,"['Lawn Mower', 'Ice Cream', 'Syrup', 'Shampoo', 'Lawn Mower']",10,10.79,Debit Card,Chicago,Pharmacy,True,Retiree,Summer,
1000546941,2020-06-06 07:57:59,Eric Smith,"['Peanut Butter', 'Pasta', 'Eggs', 'Pancake Mix', 'Water']",3,50.26,Cash,San Francisco,Warehouse Club,False,Senior Citizen,Fall,Discount on Selected Items
1000901728,2021-03-21 01:09:17,John Little,"['Dishware', 'Toilet Paper']",1,97.92,Credit Card,Atlanta,Supermarket,False,Middle-Aged,Summer,Discount on Selected Items
1000321778,2023-05-29 22:33:09,Sarah Walker,"['Shower Gel', 'Broom', 'Bread', 'Eggs']",1,19.6,Credit Card,Chicago,Warehouse Club,True,Teenager,Fall,
1000971148,2020-03-01 11:16:53,Dana Vargas,"['Soap', 'Lawn Mower', 'BBQ Sauce', 'Cleaning Rags', 'Peanut Butter']",1,35.03,Mobile Payment,Seattle,Warehouse Club,False,Professional,Fall,
1000061676,2023-02-13 11:20:41,Tina Mckinney,"['Orange', 'Cleaning Rags']",5,99.36,Debit Card,San Francisco,Department Store,True,Young Adult,Summer,BOGO (Buy One Get One)
1000169482,2022-07-09 11:21:15,Thomas Hunter,"['Olive Oil', 'Trash Bags']",1,90.39,Debit Card,San Francisco,Pharmacy,False,Student,Spring,
1000674942,2021-10-05 07:43:42,Nichole Edwards,"['Olive Oil', 'Cleaning Spray', 'Bath Towels', 'Soda', 'Paper Towels']",6,25.43,Mobile Payment,Atlanta,Warehouse Club,True,Senior Citizen,Winter,
1000416508,2020-01-24 10:34:52,Michael Aguilar,['Cereal'],7,5.34,Mobile Payment,San Francisco,Supermarket,True,Retiree,Summer,Discount on Selected Items
1000712238,2023-08-15 02:22:37,Christian Petersen,"['Paper Towels', 'Lawn Mower', 'Iron', 'Eggs']",4,58.27,Credit Card,Seattle,Convenience Store,False,Teenager,Summer,
1000092083,2021-07-31 03:17:52,Victor Hamilton,"['Tuna', 'Soda', 'Banana', 'Cleaning Spray']",9,50.39,Cash,Chicago,Convenience Store,True,Homemaker,Spring,Discount on Selected Items
1000113067,2023-04-01 12:17:58,Melinda Moore,"['Vacuum Cleaner', 'Rice']",8,36.64,Debit Card,Los Angeles,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000960560,2021-08-19 04:04:54,Rachel Stevens,"['Tissues', 'Trash Cans', 'Razors']",9,31.17,Credit Card,Houston,Specialty Store,True,Young Adult,Spring,BOGO (Buy One Get One)
1000168063,2021-08-26 15:39:20,Karla Chapman,"['Trash Cans', 'Banana', 'Shampoo', 'Broom', 'Mustard']",1,48.81,Debit Card,Seattle,Convenience Store,True,Teenager,Spring,
1000018092,2023-04-27 06:23:35,Mark Martinez,['Tuna'],1,85.52,Mobile Payment,Dallas,Warehouse Club,True,Middle-Aged,Spring,BOGO (Buy One Get One)
1000868205,2021-03-31 07:34:48,Tiffany Hutchinson,"['Soda', 'Hair Gel']",1,16.29,Mobile Payment,Seattle,Pharmacy,True,Retiree,Summer,BOGO (Buy One Get One)
1000980294,2023-12-04 23:56:35,Thomas Sutton,"['Air Freshener', 'Banana', 'Dishware']",3,28.44,Cash,Boston,Department Store,True,Retiree,Summer,Discount on Selected Items
1000865260,2022-01-11 04:54:39,Michael Anderson,"['Carrots', 'Tomatoes', 'Salmon']",10,36.86,Mobile Payment,Los Angeles,Department Store,False,Middle-Aged,Summer,
1000396638,2021-05-30 21:00:58,Christina Hall,['Toothpaste'],4,34.92,Cash,New York,Warehouse Club,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000293540,2021-12-05 16:02:55,Jennifer Williams,"['Milk', 'Pancake Mix', 'Apple', 'Vinegar']",1,56.36,Mobile Payment,Dallas,Specialty Store,True,Young Adult,Winter,
1000096511,2024-01-10 01:39:50,Alyssa Williams MD,"['Soap', 'Pickles', 'Peanut Butter', 'Lawn Mower']",8,76.6,Cash,Boston,Department Store,False,Homemaker,Summer,Discount on Selected Items
1000131552,2021-07-11 05:30:29,Wendy Smith,"['Canned Soup', 'Chicken', 'Air Freshener']",9,20.33,Credit Card,Boston,Department Store,False,Student,Summer,BOGO (Buy One Get One)
1000678826,2022-05-18 14:14:16,Andrew Diaz,"['Chicken', 'BBQ Sauce']",8,45.94,Debit Card,Houston,Specialty Store,False,Young Adult,Fall,Discount on Selected Items
1000313599,2020-10-21 13:43:41,Randy Powell,"['Plant Fertilizer', 'Eggs', 'Dishware']",3,62.86,Debit Card,New York,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items
1000853784,2022-04-17 08:45:16,Matthew Peterson,"['Peanut Butter', 'Chips', 'Insect Repellent', 'Onions']",10,88.59,Credit Card,Los Angeles,Warehouse Club,False,Young Adult,Winter,
1000155552,2021-03-06 23:20:37,Vanessa Thompson,"['Lawn Mower', 'Lawn Mower']",7,62.73,Cash,Miami,Pharmacy,False,Senior Citizen,Summer,BOGO (Buy One Get One)
1000672358,2021-12-14 08:07:22,Rebecca Owens,"['Toothpaste', 'Toilet Paper']",3,30.81,Credit Card,Houston,Warehouse Club,False,Retiree,Fall,Discount on Selected Items
1000661482,2024-02-24 18:15:26,Steven Steele,"['Toothpaste', 'Toilet Paper', 'Broom', 'Cereal', 'BBQ Sauce']",5,71.14,Debit Card,Miami,Specialty Store,False,Student,Winter,
1000173511,2022-06-02 23:22:04,Andrea Hensley,"['Hand Sanitizer', 'Plant Fertilizer', 'Toothbrush']",4,13.86,Debit Card,New York,Supermarket,False,Professional,Fall,BOGO (Buy One Get One)
1000993152,2020-11-04 15:41:50,Christopher Turner,['Iron'],10,45.77,Mobile Payment,Houston,Specialty Store,False,Professional,Spring,
1000817322,2023-12-27 05:06:31,Danny Williams,"['Banana', 'Diapers', 'Razors', 'Iron', 'Canned Soup']",4,91.52,Mobile Payment,Seattle,Convenience Store,True,Student,Summer,
1000074396,2023-05-08 22:06:23,Samuel Marshall,"['Cleaning Spray', 'Eggs', 'Cereal']",4,43.31,Debit Card,San Francisco,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One)
1000033380,2022-01-04 06:41:49,Allison Russell,"['Soda', 'Pasta', 'Power Strips', 'Milk', 'Dustpan']",8,18.79,Mobile Payment,Seattle,Department Store,True,Student,Fall,BOGO (Buy One Get One)
1000131914,2023-02-17 05:39:38,Michelle Patterson,"['Diapers', 'Eggs', 'Plant Fertilizer', 'Chips']",7,33.52,Cash,Chicago,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000921165,2020-04-13 06:48:45,Alyssa Kelley,['Cereal Bars'],3,96.46,Credit Card,Dallas,Warehouse Club,True,Young Adult,Winter,Discount on Selected Items
1000191115,2022-02-04 08:09:04,Samuel Miller MD,"['Jam', 'Sponges', 'BBQ Sauce']",5,12.47,Credit Card,Los Angeles,Warehouse Club,False,Homemaker,Spring,
1000169122,2023-02-20 15:08:23,Sean Hale,"['Shrimp', 'Vinegar', 'Banana', 'Shrimp', 'Dish Soap']",10,62.8,Cash,San Francisco,Pharmacy,False,Senior Citizen,Summer,
1000058470,2020-08-28 18:17:43,Jennifer Mooney,"['BBQ Sauce', 'Soda', 'Garden Hose', 'Banana', 'Rice']",6,47.73,Credit Card,Chicago,Supermarket,True,Senior Citizen,Fall,Discount on Selected Items
1000164671,2021-08-17 07:42:05,Anita Griffith,"['Cheese', 'Sponges', 'Lawn Mower', 'Lawn Mower', 'Mop']",3,22.4,Credit Card,Seattle,Specialty Store,False,Middle-Aged,Spring,
1000407891,2020-08-14 07:57:24,Jose Green,['Hand Sanitizer'],3,26.94,Cash,Chicago,Warehouse Club,True,Student,Fall,Discount on Selected Items
1000224870,2020-04-02 16:52:16,Jeremy Boyer,"['Ice Cream', 'Ketchup', 'Onions', 'Pancake Mix']",1,52.57,Mobile Payment,Atlanta,Specialty Store,False,Senior Citizen,Spring,Discount on Selected Items
1000715676,2023-01-05 17:48:31,Gloria Knight,"['BBQ Sauce', 'Shampoo']",7,36.21,Mobile Payment,Miami,Supermarket,True,Retiree,Spring,
1000179129,2024-04-30 21:24:02,Eric Johns DDS,"['Power Strips', 'Milk', 'Orange']",2,89.38,Cash,Atlanta,Pharmacy,False,Middle-Aged,Winter,
1000390433,2020-10-25 03:13:09,Gerald Murray,"['Tissues', 'Tomatoes', 'Jam', 'Toothbrush', 'Hair Gel']",9,83.69,Debit Card,Dallas,Convenience Store,False,Retiree,Winter,
1000004416,2023-07-26 17:16:01,Samantha Perry,"['Dustpan', 'Cereal']",6,10.23,Mobile Payment,New York,Specialty Store,True,Teenager,Summer,Discount on Selected Items
1000250209,2021-07-30 01:55:14,Morgan Schaefer,['Plant Fertilizer'],2,46.3,Debit Card,Seattle,Pharmacy,True,Homemaker,Winter,BOGO (Buy One Get One)
1000332270,2024-03-11 14:10:06,Isaiah Fisher,['Pickles'],8,77.63,Mobile Payment,Miami,Supermarket,True,Professional,Summer,Discount on Selected Items
1000476290,2021-10-20 19:10:40,Cory Gilbert,"['Canned Soup', 'Vacuum Cleaner', 'Cleaning Rags']",9,14.79,Cash,Seattle,Convenience Store,True,Homemaker,Summer,Discount on Selected Items
1000863784,2020-11-09 18:51:23,Cynthia Gray,"['Tissues', 'Shrimp', 'Water', 'Insect Repellent', 'Chips']",5,7.22,Cash,Atlanta,Warehouse Club,True,Student,Fall,
1000982815,2021-05-07 01:54:24,Brian Phillips Jr.,"['Carrots', 'Razors']",3,53.86,Mobile Payment,Dallas,Specialty Store,True,Retiree,Fall,
1000590887,2021-12-11 04:41:17,Jacqueline Johnson,"['Beef', 'Baby Wipes', 'Chips']",5,86.42,Debit Card,Chicago,Department Store,True,Professional,Spring,
1000532310,2022-12-26 17:32:37,Lisa Rogers,"['Shower Gel', 'Toothpaste']",2,50.63,Debit Card,Seattle,Supermarket,True,Professional,Summer,BOGO (Buy One Get One)
1000160877,2021-04-08 16:27:53,Michelle Jordan,['Yogurt'],1,45.94,Credit Card,New York,Specialty Store,True,Student,Summer,BOGO (Buy One Get One)
1000203286,2020-04-12 02:06:05,James Herman,['Deodorant'],7,64.66,Cash,San Francisco,Supermarket,True,Retiree,Spring,
1000489240,2020-11-24 16:15:30,Chelsea Sullivan,"['Insect Repellent', 'Pancake Mix', 'Paper Towels', 'Rice']",7,98.79,Mobile Payment,Chicago,Supermarket,False,Senior Citizen,Summer,
1000186089,2023-05-15 15:04:41,Matthew Carter,"['Pickles', 'Jam', 'Tuna']",10,62.08,Cash,Miami,Department Store,False,Senior Citizen,Winter,Discount on Selected Items
1000807088,2022-10-26 15:48:47,Danny Garrett,"['Pickles', 'Eggs', 'Mustard']",1,18.16,Cash,Miami,Warehouse Club,True,Retiree,Fall,Discount on Selected Items
1000977288,2023-05-17 04:16:42,Stephen Moore,"['Feminine Hygiene Products', 'Trash Cans', 'Vacuum Cleaner', 'Milk']",9,88.41,Debit Card,New York,Warehouse Club,True,Professional,Winter,
1000016247,2022-08-30 14:26:11,Katie Simpson,"['Baby Wipes', 'Jam', 'Ironing Board', 'Ice Cream', 'Bath Towels']",2,57.31,Cash,Houston,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000947797,2022-12-03 06:09:43,Elizabeth Jones DDS,['Mop'],9,61.95,Cash,Los Angeles,Warehouse Club,False,Young Adult,Summer,
1000799217,2021-03-22 04:56:32,Eddie Gonzalez,"['Spinach', 'Tomatoes', 'Peanut Butter', 'Banana']",9,33.97,Mobile Payment,New York,Department Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000012284,2022-07-26 13:25:04,Danielle Washington,"['Feminine Hygiene Products', 'Water', 'Vacuum Cleaner', 'Mayonnaise', 'Canned Soup']",10,95.42,Debit Card,Atlanta,Convenience Store,True,Homemaker,Winter,
1000148417,2020-07-16 14:26:12,Debbie Lee,['Tuna'],7,96.33,Credit Card,New York,Convenience Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000547779,2021-08-25 19:19:27,Darrell Eaton,['Banana'],5,51.5,Mobile Payment,San Francisco,Department Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000740546,2023-09-18 21:09:35,Thomas Henderson,"['Sponges', 'Light Bulbs', 'Vacuum Cleaner', 'Carrots']",7,78.25,Cash,Dallas,Convenience Store,False,Retiree,Fall,
1000977552,2021-09-29 11:58:47,Shawn Diaz,"['Shaving Cream', 'Insect Repellent', 'Toilet Paper', 'Ice Cream', 'Pancake Mix']",8,80.14,Debit Card,Los Angeles,Pharmacy,True,Senior Citizen,Winter,Discount on Selected Items
1000507950,2023-04-09 10:06:33,Nathan Richardson,"['Shampoo', 'Bread']",1,25.68,Mobile Payment,Atlanta,Department Store,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000689411,2024-05-15 00:14:27,Jessica Shepherd,"['Deodorant', 'Bath Towels', 'Water', 'Vacuum Cleaner', 'Toilet Paper']",9,53.82,Credit Card,Boston,Pharmacy,True,Student,Summer,BOGO (Buy One Get One)
1000311167,2023-12-22 01:27:38,Daniel Patel,"['Spinach', 'Hair Gel', 'Mayonnaise']",2,55.23,Credit Card,New York,Pharmacy,False,Homemaker,Fall,BOGO (Buy One Get One)
1000615315,2021-03-26 21:00:19,Brandon Hughes,"['Banana', 'Tissues', 'Rice', 'Chips', 'Razors']",6,77.4,Cash,Boston,Pharmacy,True,Teenager,Summer,
1000625492,2022-03-12 11:27:02,Christy Case,"['Cheese', 'Ice Cream', 'Yogurt', 'Light Bulbs', 'Trash Cans']",3,28.27,Credit Card,Houston,Pharmacy,False,Young Adult,Summer,
1000913275,2024-04-29 16:12:54,Michael Daniels,"['Laundry Detergent', 'Power Strips']",6,20.77,Debit Card,New York,Specialty Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000575894,2022-02-23 12:29:59,Christopher King,"['Deodorant', 'Salmon', 'Spinach', 'Onions', 'Tomatoes']",4,49.75,Mobile Payment,Seattle,Pharmacy,False,Middle-Aged,Spring,Discount on Selected Items
1000194276,2020-08-20 23:38:23,Jeremy Collins,"['Banana', 'Toothpaste', 'Sponges']",3,10.16,Mobile Payment,Boston,Warehouse Club,True,Young Adult,Winter,BOGO (Buy One Get One)
1000173032,2023-08-08 06:48:08,Anthony Smith,"['Carrots', 'Garden Hose']",6,98.13,Debit Card,Seattle,Warehouse Club,False,Senior Citizen,Spring,BOGO (Buy One Get One)
1000398057,2023-01-03 13:34:32,Jessica Gentry,"['Dustpan', 'Pickles', 'Sponges']",2,89.42,Credit Card,Seattle,Department Store,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000804524,2020-03-01 12:50:38,Karen Palmer,"['Paper Towels', 'Butter', 'Toothbrush', 'Laundry Detergent', 'Shampoo']",1,42.14,Credit Card,New York,Pharmacy,False,Retiree,Winter,Discount on Selected Items
1000512405,2024-04-19 02:17:24,Caitlin Walter,"['Onions', 'Ketchup']",6,81.93,Mobile Payment,Atlanta,Supermarket,False,Senior Citizen,Spring,Discount on Selected Items
1000765524,2022-10-06 09:34:01,Shannon Carter,"['Tea', 'Broom', 'Bath Towels', 'Dustpan', 'Iron']",4,43.61,Debit Card,Houston,Convenience Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000334865,2021-01-25 12:38:33,Joshua Wilson,['Shrimp'],6,22.18,Credit Card,Seattle,Department Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000381823,2021-08-03 20:02:10,Lisa Maynard,"['Razors', 'Shampoo', 'Insect Repellent', 'Soda']",2,50.75,Debit Card,Chicago,Pharmacy,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000311453,2021-11-03 18:35:41,Barbara Sanford,"['Salmon', 'Hand Sanitizer', 'Carrots', 'Mayonnaise']",7,69.35,Credit Card,Dallas,Convenience Store,True,Teenager,Fall,Discount on Selected Items
1000340736,2021-01-08 00:21:33,Kevin Taylor,"['Pickles', 'Olive Oil', 'Water']",10,89.04,Mobile Payment,Los Angeles,Supermarket,False,Student,Spring,
1000259312,2022-03-12 05:59:36,David Shaw,['Hand Sanitizer'],2,65.48,Debit Card,Houston,Supermarket,True,Homemaker,Summer,
1000386318,2021-03-11 00:31:11,Matthew Parks,"['Insect Repellent', 'BBQ Sauce', 'Insect Repellent']",6,18.1,Credit Card,Miami,Pharmacy,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000021425,2022-10-20 21:44:01,Dustin Parks,"['Deodorant', 'Power Strips', 'Dish Soap', 'Shrimp']",2,66.29,Credit Card,Boston,Department Store,True,Professional,Spring,
1000328673,2023-04-18 04:55:57,Michael Jacobs,"['Rice', 'Toothbrush', 'Hair Gel']",7,94.05,Debit Card,San Francisco,Department Store,True,Professional,Spring,
1000931747,2021-08-07 12:44:53,Crystal Daniels,"['Lawn Mower', 'Olive Oil', 'Toothbrush', 'Plant Fertilizer', 'Coffee']",2,79.57,Credit Card,Chicago,Convenience Store,False,Retiree,Spring,BOGO (Buy One Get One)
1000964906,2022-07-09 11:06:00,Christopher Morrow,"['Tissues', 'Salmon', 'Soap']",1,74.68,Cash,Los Angeles,Pharmacy,True,Teenager,Fall,BOGO (Buy One Get One)
1000631381,2021-05-28 04:34:48,Lisa Wood,"['Dish Soap', 'Cheese', 'Vinegar', 'Bread']",2,6.06,Mobile Payment,Miami,Supermarket,False,Homemaker,Fall,
1000460437,2023-10-12 08:24:37,Carol Byrd,"['Diapers', 'Honey']",2,43.77,Debit Card,Atlanta,Convenience Store,True,Student,Winter,BOGO (Buy One Get One)
1000181146,2024-02-02 23:08:08,Daniel Hansen,"['Yogurt', 'Salmon', 'Cleaning Rags', 'Jam']",6,54.39,Mobile Payment,Seattle,Warehouse Club,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000073340,2022-08-18 03:26:25,Lisa Allen,"['Butter', 'Olive Oil', 'Peanut Butter', 'Laundry Detergent', 'Tomatoes']",8,39.23,Credit Card,Seattle,Warehouse Club,False,Retiree,Winter,
1000379911,2021-02-16 12:44:56,Bonnie King,"['Toothpaste', 'Tuna', 'Dishware', 'Carrots']",5,71.64,Debit Card,San Francisco,Warehouse Club,True,Teenager,Spring,BOGO (Buy One Get One)
1000311892,2021-01-22 16:57:43,Peter Riley,"['Water', 'Canned Soup', 'Jam']",5,31.64,Mobile Payment,New York,Supermarket,True,Middle-Aged,Fall,Discount on Selected Items
1000300348,2020-11-29 06:57:09,Christine Jacobson,"['Water', 'Feminine Hygiene Products']",2,19.06,Debit Card,Boston,Department Store,True,Senior Citizen,Fall,Discount on Selected Items
1000695224,2020-05-21 02:08:25,Tyler Singleton,"['Chips', 'Peanut Butter', 'Vinegar', 'Tissues', 'Power Strips']",9,62.39,Cash,Atlanta,Warehouse Club,True,Senior Citizen,Fall,
1000999029,2024-02-05 20:18:04,Crystal Bowman,"['Laundry Detergent', 'Shampoo', 'Cleaning Rags']",10,65.25,Debit Card,Houston,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000202051,2023-12-26 10:13:38,Brandy Johnson,"['Light Bulbs', 'Cleaning Rags']",7,54.92,Credit Card,Dallas,Warehouse Club,False,Professional,Winter,BOGO (Buy One Get One)
1000686065,2022-08-01 05:16:39,Latasha Johnson,"['Shaving Cream', 'Toothpaste', 'Shaving Cream', 'Banana']",10,92.69,Cash,Boston,Pharmacy,False,Retiree,Summer,Discount on Selected Items
1000757598,2021-02-01 06:13:00,Mark Villegas,"['Toothbrush', 'Soda', 'Garden Hose', 'Bread', 'Cheese']",7,9.33,Credit Card,Houston,Warehouse Club,False,Professional,Fall,
1000802210,2023-10-31 03:46:27,Shane Ayala,"['Peanut Butter', 'Insect Repellent', 'Razors', 'Chicken', 'Jam']",2,73.78,Debit Card,Seattle,Warehouse Club,False,Senior Citizen,Fall,
1000852974,2023-09-14 00:50:16,Ronald Hines,"['Rice', 'Light Bulbs', 'Jam']",9,19.08,Credit Card,Atlanta,Pharmacy,False,Middle-Aged,Summer,BOGO (Buy One Get One)
1000416777,2021-01-30 22:11:12,Andrew Johnson,"['Laundry Detergent', 'Salmon']",6,87.96,Mobile Payment,San Francisco,Specialty Store,True,Young Adult,Fall,BOGO (Buy One Get One)
1000821316,2024-01-31 02:17:50,Kendra Morton,['Honey'],9,26.01,Debit Card,Houston,Supermarket,False,Homemaker,Winter,Discount on Selected Items
1000144345,2022-11-05 12:25:12,William Alvarez,"['Bath Towels', 'Dish Soap', 'Cereal', 'Tissues', 'Cheese']",1,9.83,Cash,San Francisco,Supermarket,False,Student,Spring,
1000875799,2023-05-09 15:13:53,Christopher Hicks,"['Laundry Detergent', 'Cleaning Spray', 'Peanut Butter']",4,51.59,Credit Card,Seattle,Pharmacy,False,Senior Citizen,Summer,Discount on Selected Items
1000509245,2024-01-13 01:16:09,Juan Bender,"['Yogurt', 'Cheese', 'Broom', 'Pickles', 'Cleaning Rags']",9,15.0,Credit Card,New York,Supermarket,False,Senior Citizen,Spring,
1000602959,2024-04-04 19:24:29,Michael Prince,['Trash Cans'],9,26.27,Debit Card,San Francisco,Department Store,False,Professional,Spring,
1000125999,2021-03-23 04:27:18,Amy Wilson,"['Butter', 'Cereal', 'Trash Cans', 'Shower Gel', 'Yogurt']",4,10.64,Cash,Houston,Warehouse Club,True,Retiree,Summer,Discount on Selected Items
1000251185,2020-01-28 00:41:05,Bailey Thompson,"['Toilet Paper', 'Potatoes', 'Vinegar']",3,64.48,Debit Card,San Francisco,Department Store,True,Middle-Aged,Spring,Discount on Selected Items
1000974746,2024-04-21 11:17:44,Donald Williams,"['Cheese', 'Paper Towels', 'Toothbrush', 'Sponges', 'Extension Cords']",5,90.37,Cash,Miami,Convenience Store,False,Senior Citizen,Fall,
1000312459,2023-06-09 14:41:20,John Fields,"['Tea', 'Shrimp']",7,87.42,Cash,San Francisco,Department Store,False,Professional,Spring,Discount on Selected Items
1000323914,2021-05-21 12:15:37,Michelle Strong,['Pasta'],5,18.78,Credit Card,Boston,Convenience Store,False,Professional,Fall,Discount on Selected Items
1000765186,2022-11-21 04:28:55,Ashley West,"['Shower Gel', 'Soda', 'Soap', 'Soda']",3,67.39,Credit Card,Atlanta,Pharmacy,False,Middle-Aged,Spring,BOGO (Buy One Get One)
1000327737,2020-03-26 05:01:56,Sabrina Sandoval,"['Bread', 'Shower Gel', 'Ketchup', 'Canned Soup', 'Baby Wipes']",4,75.92,Cash,Seattle,Pharmacy,False,Senior Citizen,Winter,Discount on Selected Items
1000602681,2022-10-31 22:34:04,Justin Shepard,"['Vacuum Cleaner', 'Cleaning Spray', 'Shrimp', 'Deodorant', 'Bath Towels']",7,79.08,Credit Card,Los Angeles,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One)
1000784382,2020-11-22 15:45:39,Susan Green,"['Beef', 'Iron', 'Razors', 'Potatoes', 'Apple']",4,57.66,Debit Card,Boston,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000016080,2021-11-08 14:59:51,Sarah Reed,"['Feminine Hygiene Products', 'Canned Soup', 'Hand Sanitizer']",3,24.92,Credit Card,Seattle,Department Store,False,Student,Summer,BOGO (Buy One Get One)
1000730353,2021-08-15 03:36:02,Devin Rose,"['Spinach', 'Yogurt', 'Water']",4,16.31,Cash,Dallas,Pharmacy,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000949854,2023-03-28 12:48:46,Renee Hall,"['Deodorant', 'Potatoes']",10,68.11,Credit Card,Los Angeles,Specialty Store,False,Homemaker,Spring,Discount on Selected Items
1000073225,2023-07-13 14:44:14,Crystal Le,['Light Bulbs'],4,50.92,Debit Card,Houston,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000244781,2023-08-27 23:55:35,William Smith,"['Dishware', 'Jam', 'Hair Gel', 'Insect Repellent', 'Garden Hose']",5,11.9,Credit Card,Houston,Pharmacy,True,Student,Winter,Discount on Selected Items
1000945333,2021-10-08 06:53:34,Amy Sanchez,"['Cheese', 'Dustpan', 'Pasta']",3,83.59,Mobile Payment,Miami,Warehouse Club,True,Senior Citizen,Fall,Discount on Selected Items
1000833379,2021-10-23 15:20:37,Anthony Foster,"['Extension Cords', 'Butter']",8,67.33,Credit Card,New York,Convenience Store,False,Homemaker,Winter,Discount on Selected Items
1000920540,2020-11-17 20:10:25,Michael Hartman,"['Coffee', 'Power Strips', 'Butter', 'Milk', 'Paper Towels']",10,65.09,Credit Card,Dallas,Specialty Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000227344,2021-09-12 07:25:47,Natasha Ruiz,['Mop'],1,32.08,Mobile Payment,Seattle,Supermarket,True,Middle-Aged,Summer,
1000732666,2024-03-14 01:53:15,Shawn Durham,"['Dish Soap', 'Plant Fertilizer', 'Shrimp']",9,44.72,Cash,San Francisco,Convenience Store,True,Retiree,Fall,Discount on Selected Items
1000101954,2024-01-04 00:16:16,Joseph Banks,['Bath Towels'],5,20.9,Mobile Payment,Los Angeles,Warehouse Club,True,Teenager,Fall,Discount on Selected Items
1000043141,2023-05-19 22:38:00,Cameron Torres,"['Ketchup', 'Shampoo', 'Banana']",4,75.57,Mobile Payment,San Francisco,Specialty Store,False,Senior Citizen,Fall,
1000201003,2022-11-01 10:00:22,Cheryl Freeman,['Yogurt'],1,22.9,Mobile Payment,Boston,Warehouse Club,False,Retiree,Spring,BOGO (Buy One Get One)
1000403986,2023-09-11 12:00:36,Jessica Evans DDS,"['Chicken', 'Canned Soup', 'Eggs', 'Garden Hose']",5,5.41,Mobile Payment,Houston,Pharmacy,False,Homemaker,Winter,BOGO (Buy One Get One)
1000663941,2023-11-18 12:09:01,Joshua Ball,['Water'],5,19.56,Mobile Payment,Houston,Pharmacy,True,Professional,Fall,BOGO (Buy One Get One)
1000990414,2021-06-15 14:02:47,Jon Walker,['Chicken'],8,95.18,Cash,Miami,Department Store,False,Professional,Fall,BOGO (Buy One Get One)
1000734471,2022-06-29 20:34:18,Katherine Williams,"['Milk', 'Air Freshener', 'Salmon']",2,30.18,Credit Card,Houston,Department Store,True,Professional,Winter,Discount on Selected Items
1000049198,2021-02-11 16:46:52,Jose Blackwell,"['Canned Soup', 'Shaving Cream', 'Chips']",8,21.12,Debit Card,Atlanta,Department Store,True,Retiree,Winter,
